timesteps,env_idx,episode_reward,episode_length
232256,3,135.591964,101
232484,1,139.944407,101
232620,0,137.423413,101
232624,0,-20.0,1
232628,0,-20.0,1
232656,0,-12.09364,7
232656,2,140.882731,101
232660,3,141.092292,101
232888,1,129.897307,101
233060,0,142.748837,101
233060,2,108.898955,101
233064,3,133.25431,101
233292,1,133.758211,101
233464,0,132.962994,101
233464,2,138.51647,101
233468,3,140.389138,101
233696,1,133.648589,101
233764,2,71.33955,75
233784,2,-14.610545,5
233788,2,-20.0,1
233868,0,134.513684,101
233872,3,121.875191,101
234100,1,135.388104,101
234192,2,140.428115,101
234272,0,127.717064,101
234276,0,-20.0,1
234276,3,138.826584,101
234280,3,-20.0,1
234504,1,137.021131,101
234596,2,122.946322,101
234680,0,141.61328,101
234684,3,134.833377,101
234908,1,131.864057,101
235000,2,138.481371,101
235084,0,130.953474,101
235088,3,117.886193,101
235092,3,-20.0,1
235096,3,-20.0,1
235312,1,78.748271,101
235404,2,107.593556,101
235488,0,137.109105,101
235500,3,118.901969,101
235716,1,137.845214,101
235808,2,134.23737,101
235892,0,139.460411,101
235904,3,133.140338,101
236120,1,136.003857,101
236212,2,121.473289,101
236296,0,128.209293,101
236308,3,122.655844,101
236524,1,139.768196,101
236616,2,138.442331,101
236624,2,-18.706694,2
236700,0,105.181952,101
236712,3,114.209953,101
236716,3,-20.0,1
236928,1,132.606298,101
237028,2,140.653603,101
237104,0,137.775673,101
237120,3,140.300716,101
237136,3,-16.21224,4
237332,1,143.016927,101
237432,2,138.067657,101
237508,0,130.609766,101
237540,3,113.012969,101
237736,1,131.402639,101
237836,2,137.327421,101
237912,0,134.304861,101
237944,3,142.941981,101
238140,1,132.595111,101
238240,2,129.516778,101
238244,2,-20.0,1
238316,0,144.597252,101
238348,3,128.984716,101
238544,1,144.4454,101
238648,2,126.80352,101
238652,2,-20.0,1
238720,0,112.774365,101
238724,0,-20.0,1
238752,3,136.921563,101
238756,3,-20.0,1
238776,3,-14.463402,5
238948,1,131.306603,101
239056,2,143.995146,101
239128,0,127.901701,101
239180,3,142.000737,101
239352,1,127.228271,101
239460,2,120.130886,101
239532,0,135.84457,101
239584,3,145.303152,101
239672,1,58.269565,80
239864,2,130.995147,101
239936,0,139.639622,101
239988,3,131.357856,101
240064,1,89.925034,98
240268,2,144.675475,101
240340,0,145.43391,101
240392,3,112.714617,101
240468,1,138.977013,101
240672,2,140.468145,101
240744,0,101.898328,101
240756,0,-17.155558,3
240796,3,136.898252,101
240872,1,130.680666,101
241076,2,140.369149,101
241160,0,138.008097,101
241200,3,142.874055,101
241268,1,60.535487,99
241480,2,124.454247,101
241564,0,106.343978,101
241568,0,-20.0,1
241604,3,145.042379,101
241672,1,135.863773,101
241884,2,140.382084,101
241972,0,112.704854,101
241976,0,-20.0,1
242008,3,112.342437,101
242076,1,130.739751,101
242288,2,128.244538,101
242380,0,142.537168,101
242412,3,129.208735,101
242480,1,134.225217,101
242692,2,143.771413,101
242784,0,140.208045,101
242816,3,127.656541,101
242884,1,142.408742,101
243096,2,141.896754,101
243188,0,86.791456,101
243220,3,140.108083,101
243288,1,135.509295,101
243436,3,34.171079,54
243440,3,-20.0,1
243500,2,146.157977,101
243592,0,132.738642,101
243692,1,134.330337,101
243844,3,138.433374,101
243888,3,-6.615461,11
243892,3,-20.0,1
243896,3,-20.0,1
243904,2,142.683515,101
243996,0,131.472955,101
244096,1,133.958145,101
244300,3,143.758028,101
244308,2,130.401435,101
244348,1,55.643785,63
244400,0,145.737547,101
244416,0,-15.631492,4
244704,3,135.337067,101
244712,2,143.686265,101
244752,1,127.765063,101
244756,1,-20.0,1
244820,0,139.94908,101
245108,3,115.003164,101
245116,2,137.849284,101
245160,1,144.882415,101
245224,0,106.650531,101
245452,3,94.947044,86
245520,2,126.826298,101
245564,1,122.923964,101
245628,0,103.782901,101
245856,3,138.308943,101
245924,2,141.529528,101
245928,2,-20.0,1
245968,1,133.309782,101
246032,0,133.73439,101
246048,0,-15.711962,4
246052,0,-20.0,1
246100,0,-4.122544,12
246260,3,136.888009,101
246264,3,-20.0,1
246332,2,121.344392,101
246372,1,142.780612,101
246504,0,135.396615,101
246668,3,132.374825,101
246736,2,143.624311,101
246776,1,125.185696,101
246908,0,127.195605,101
247072,3,137.228804,101
247140,2,129.046895,101
247144,2,-20.0,1
247180,1,111.77613,101
247184,1,-20.0,1
247312,0,142.414376,101
247476,3,135.259468,101
247548,2,143.649276,101
247588,1,140.305899,101
247716,0,140.904884,101
247880,3,136.901798,101
247884,3,-20.0,1
247952,2,103.169161,101
247992,1,146.196695,101
248120,0,145.095549,101
248288,3,102.97996,101
248316,2,80.514417,91
248396,1,139.163674,101
248444,1,-4.095768,12
248524,0,130.641237,101
248692,3,127.03518,101
248720,2,129.145247,101
248848,1,141.669244,101
248928,0,118.445719,101
249096,3,132.838918,101
249124,2,144.061347,101
249148,3,-3.191783,13
249152,3,-20.0,1
249252,1,140.383906,101
249332,0,145.212217,101
249336,0,-20.0,1
249448,2,81.997763,81
249556,3,135.739475,101
249656,1,132.793117,101
249664,1,-18.661581,2
249740,0,145.598672,101
249852,2,125.223387,101
249856,2,-20.0,1
249960,3,131.740032,101
250068,1,143.76664,101
250144,0,129.261477,101
250260,2,140.134725,101
250364,3,131.234388,101
250472,1,145.513621,101
250532,2,51.988602,68
250548,0,142.979314,101
250768,3,144.726682,101
250876,1,143.813602,101
250880,1,-20.0,1
250908,1,-11.379622,7
250936,2,136.406842,101
250952,0,141.184969,101
251172,3,126.952223,101
251312,1,144.121566,101
251316,1,-20.0,1
251340,2,130.557217,101
251356,0,136.717963,101
251576,3,142.265232,101
251720,1,139.431012,101
251744,2,104.153012,101
251760,0,144.745743,101
251980,3,141.874691,101
252124,1,136.474943,101
252148,2,130.644584,101
252164,0,132.28274,101
252384,3,135.180507,101
252528,1,134.462683,101
252552,2,137.64245,101
252568,0,136.742617,101
252788,3,138.067466,101
252932,1,144.831451,101
252956,2,129.771924,101
252972,0,144.921345,101
252984,2,-11.485787,7
253192,3,135.14798,101
253336,1,107.07403,101
253340,1,-20.0,1
253376,0,143.445533,101
253380,0,-20.0,1
253388,2,129.441394,101
253596,3,140.442532,101
253744,1,139.15129,101
253784,0,133.392596,101
253792,2,140.106806,101
253796,2,-20.0,1
254000,3,141.073714,101
254108,2,68.877287,78
254148,1,135.903046,101
254188,0,144.513586,101
254404,3,137.271678,101
254512,2,143.333362,101
254552,1,136.108143,101
254592,0,142.933482,101
254808,3,141.134807,101
254916,2,125.769636,101
254924,2,-18.649573,2
254956,1,119.196393,101
254996,0,124.031935,101
255212,3,135.334022,101
255328,2,139.810187,101
255360,1,122.452414,101
255400,0,130.869171,101
255616,3,119.56491,101
255732,2,142.233421,101
255764,1,137.78478,101
255804,0,138.119439,101
256020,3,141.658575,101
256136,2,129.44093,101
256168,1,122.819072,101
256196,1,-11.378475,7
256208,0,125.705558,101
256424,3,142.467297,101
256540,2,145.008013,101
256600,1,116.234798,101
256612,0,128.447726,101
256800,3,75.395542,94
256944,2,100.567649,101
257004,1,146.24768,101
257008,1,-20.0,1
257016,0,141.868664,101
257204,3,145.562728,101
257348,2,127.826214,101
257352,2,-20.0,1
257412,1,143.017359,101
257420,0,140.016824,101
257420,1,-18.628231,2
257608,3,139.639939,101
257756,2,145.048911,101
257824,0,117.830159,101
257824,1,141.127015,101
258012,3,144.011214,101
258160,2,134.792407,101
258164,2,-20.0,1
258228,0,146.817657,101
258228,1,142.641401,101
258260,1,-10.414653,8
258276,1,-15.742608,4
258280,1,-20.0,1
258416,3,131.513625,101
258568,2,139.882693,101
258572,2,-20.0,1
258632,0,124.987468,101
258684,1,117.910507,101
258820,3,127.932426,101
258828,3,-18.550085,2
258976,2,124.074949,101
259036,0,140.146561,101
259044,0,-18.637669,2
259088,1,142.798529,101
259232,3,111.917092,101
259380,2,138.532606,101
259448,0,133.655794,101
259492,1,124.462063,101
259636,3,142.312116,101
259784,2,145.380054,101
259852,0,140.798697,101
259896,1,145.211395,101
260040,3,125.118883,101
260188,2,143.63957,101
260256,0,141.83768,101
260300,1,143.768638,101
260444,3,141.020351,101
260592,2,139.557542,101
260660,0,144.439954,101
260704,1,138.585271,101
260764,0,10.037245,26
260848,3,134.620242,101
260996,2,129.746746,101
261108,1,143.979682,101
261168,0,142.690503,101
261252,3,136.385845,101
261400,2,134.120969,101
261512,1,145.277164,101
261572,0,145.584921,101
261656,3,144.706665,101
261804,2,141.325201,101
261916,1,143.292673,101
261976,0,144.161473,101
262060,3,134.517842,101
262208,2,142.805245,101
262320,1,144.623536,101
262380,0,124.233267,101
262384,0,-20.0,1
262464,3,104.759471,101
262612,2,123.404391,101
262724,1,144.053987,101
262788,0,135.003804,101
262868,3,129.877142,101
263016,2,123.179537,101
263128,1,135.707707,101
263192,0,132.729531,101
263220,0,-11.164686,7
263272,3,131.803239,101
263420,2,119.762194,101
263532,1,133.160767,101
263536,1,-20.0,1
263624,0,133.36744,101
263676,3,119.111787,101
263824,2,144.881723,101
263940,1,140.182417,101
263944,1,-20.0,1
264028,0,143.958922,101
264080,3,139.045236,101
264228,2,146.090853,101
264348,1,132.558164,101
264432,0,137.004612,101
264484,3,141.953838,101
264488,3,-20.0,1
264632,2,131.20488,101
264752,1,123.899723,101
264836,0,136.145726,101
264892,3,134.421758,101
265036,2,138.8811,101
265040,2,-20.0,1
265156,1,143.636524,101
265240,0,145.40385,101
265296,3,138.537459,101
265300,3,-20.0,1
265444,2,145.528605,101
265472,2,-11.504027,7
265560,1,147.873033,101
265644,0,143.860835,101
265704,3,146.350833,101
265876,2,144.920941,101
265964,1,129.92973,101
266048,0,146.069442,101
266108,3,141.660429,101
266280,2,100.577374,101
266368,1,145.252742,101
266452,0,137.07563,101
266512,3,104.877386,101
266684,2,126.367974,101
266772,1,127.100274,101
266856,0,129.145028,101
266916,3,142.252563,101
266920,3,-20.0,1
267088,2,128.046333,101
267176,1,132.764787,101
267260,0,142.796765,101
267324,3,146.206461,101
267492,2,129.715315,101
267580,1,143.603078,101
267664,0,142.057402,101
267728,3,144.260194,101
267896,2,144.067533,101
267984,1,137.722487,101
268068,0,139.37993,101
268132,3,140.665961,101
268300,2,137.969834,101
268388,1,136.400802,101
268472,0,141.236498,101
268536,3,140.949328,101
268704,2,145.312104,101
268792,1,138.298796,101
268876,0,144.492632,101
268880,0,-20.0,1
268940,3,143.518281,101
269108,2,141.378997,101
269196,1,140.129425,101
269208,1,-17.383284,3
269284,0,143.89349,101
269344,3,141.097552,101
269512,2,137.963236,101
269612,1,123.091931,101
269688,0,138.955544,101
269748,3,140.873126,101
269752,3,-20.0,1
269756,3,-20.0,1
269916,2,144.028557,101
269920,2,-20.0,1
269924,2,-20.0,1
270016,1,141.17531,101
270092,0,143.371004,101
270140,0,-5.17721,12
270160,3,127.560113,101
270328,2,130.541208,101
270420,1,133.959839,101
270544,0,141.212917,101
270564,3,124.80895,101
270732,2,132.063663,101
270736,2,-20.0,1
270824,1,122.453452,101
270896,3,64.946006,83
270900,3,-20.0,1
270948,0,141.989367,101
271140,2,92.863444,101
271144,2,-20.0,1
271228,1,138.986902,101
271304,3,140.363344,101
271352,0,123.300429,101
271548,2,124.063271,101
271632,1,144.991005,101
271708,3,143.508578,101
271756,0,108.597281,101
271952,2,138.91321,101
271956,2,-20.0,1
272036,1,105.546409,101
272096,2,14.818584,35
272112,3,122.800313,101
272160,0,138.773693,101
272440,1,142.240346,101
272500,2,139.45329,101
272516,3,128.546859,101
272564,0,131.735219,101
272844,1,132.805691,101
272904,2,144.997997,101
272920,3,133.928522,101
272968,0,130.766553,101
273248,1,145.619814,101
273308,2,147.114519,101
273324,3,143.383391,101
273372,0,135.732287,101
273652,1,142.294889,101
273712,2,142.980436,101
273720,2,-18.527853,2
273724,2,-20.0,1
273728,3,131.724734,101
273776,0,142.732165,101
274056,1,136.496378,101
274128,2,131.29727,101
274132,3,138.344017,101
274180,0,143.217678,101
274460,1,132.248077,101
274464,1,-20.0,1
274468,1,-20.0,1
274532,2,143.792922,101
274536,3,144.790227,101
274584,0,134.975444,101
274872,1,136.293494,101
274936,2,141.302112,101
274940,3,141.335407,101
274988,0,129.49494,101
275276,1,136.364692,101
275340,2,138.142824,101
275344,2,-20.0,1
275344,3,144.845113,101
275392,0,144.305515,101
275392,1,17.2253,29
275396,0,-20.0,1
275400,0,-20.0,1
275748,2,117.51318,101
275748,3,121.029438,101
275796,1,128.551799,101
275804,0,143.920787,101
276152,2,123.066685,101
276152,3,138.299984,101
276200,1,139.048222,101
276208,0,141.917198,101
276220,0,-17.129709,3
276556,2,140.446382,101
276556,3,124.952532,101
276604,1,108.809272,101
276624,0,144.569365,101
276960,2,145.303259,101
276960,3,116.809766,101
277008,1,147.147924,101
277028,0,134.074197,101
277364,2,145.787168,101
277364,3,144.290898,101
277412,1,141.483547,101
277432,0,140.470965,101
277768,2,143.062532,101
277768,3,136.203005,101
277816,1,138.568704,101
277836,0,133.731596,101
278172,2,141.464942,101
278172,3,122.025209,101
278220,1,127.698569,101
278240,0,142.659103,101
278576,2,135.715851,101
278576,3,124.231343,101
278580,3,-20.0,1
278624,1,134.427064,101
278644,0,144.631612,101
278980,2,140.408084,101
278984,3,142.5895,101
279028,1,140.546829,101
279048,0,144.11404,101
279048,1,-14.201014,5
279172,0,12.793208,31
279384,2,142.791004,101
279388,3,104.548712,101
279404,2,-14.146186,5
279452,1,128.165321,101
279576,0,142.760998,101
279792,3,139.334875,101
279796,3,-20.0,1
279808,2,143.450783,101
279856,1,132.467411,101
279980,0,133.928048,101
280200,3,145.181553,101
280212,2,140.782546,101
280260,1,117.978003,101
280384,0,133.102166,101
280604,3,142.21792,101
280616,2,123.54367,101
280664,1,128.588435,101
280788,0,131.904462,101
281008,3,142.412549,101
281020,2,137.200192,101
281068,1,131.49915,101
281192,0,118.28519,101
281268,0,4.319585,19
281412,3,142.376756,101
281424,2,138.39037,101
281472,1,135.745951,101
281492,1,-14.565251,5
281672,0,145.566782,101
281816,3,120.358938,101
281828,2,140.09591,101
281896,1,144.034565,101
282076,0,128.539778,101
282168,3,73.56699,88
282232,2,124.146277,101
282300,1,144.886419,101
282480,0,141.332236,101
282572,3,118.048304,101
282636,2,128.113874,101
282704,1,140.586332,101
282884,0,130.26853,101
282976,3,137.195352,101
283040,2,135.160308,101
283108,1,127.225877,101
283288,0,137.693823,101
283300,0,-17.355991,3
283380,3,129.787638,101
283444,2,143.752524,101
283512,1,129.71403,101
283704,0,123.558424,101
283784,3,143.16932,101
283848,2,134.873455,101
283916,1,146.256214,101
284108,0,145.581938,101
284188,3,134.575229,101
284252,2,121.528629,101
284320,1,146.207695,101
284512,0,130.965836,101
284592,3,142.121681,101
284656,2,140.250842,101
284724,1,132.196249,101
284728,1,-20.0,1
284916,0,142.579769,101
284996,3,137.858963,101
285060,2,141.598142,101
285132,1,134.068783,101
285320,0,122.738572,101
285400,3,130.302996,101
285464,2,142.087596,101
285492,2,-11.448749,7
285536,1,144.257249,101
285564,1,-11.542829,7
285724,0,133.825477,101
285736,0,-17.165022,3
285740,0,-20.0,1
285804,3,125.211145,101
285816,3,-17.313793,3
285896,2,136.963479,101
285968,1,126.350356,101
285976,1,-18.654568,2
286144,0,142.816413,101
286220,3,140.111121,101
286300,2,134.260558,101
286380,1,137.276231,101
286548,0,124.663003,101
286624,3,144.988584,101
286628,3,-20.0,1
286704,2,143.552417,101
286784,1,144.435148,101
286952,0,142.823612,101
287032,3,140.005647,101
287108,2,142.677743,101
287188,1,143.406125,101
287356,0,138.070926,101
287436,3,139.024846,101
287512,2,143.831825,101
287592,1,138.179969,101
287644,0,48.865264,72
287840,3,126.729738,101
287916,2,124.761941,101
287996,1,143.11886,101
288048,0,126.382413,101
288092,0,-5.68839,11
288244,3,136.885463,101
288300,3,-2.130029,14
288320,2,146.699951,101
288324,2,-20.0,1
288328,2,-20.0,1
288400,1,140.434975,101
288496,0,140.095545,101
288536,1,18.326028,34
288704,3,142.132616,101
288732,2,129.428049,101
288900,0,144.417644,101
288940,1,115.867039,101
288944,1,-20.0,1
289108,3,120.720535,101
289136,2,144.417378,101
289304,0,136.198766,101
289348,1,128.058104,101
289512,3,120.946278,101
289540,2,142.078238,101
289708,0,125.315099,101
289752,1,134.860588,101
289916,3,121.139151,101
289944,2,141.382222,101
289948,2,-20.0,1
290112,0,119.649261,101
290156,1,137.112798,101
290320,3,135.432033,101
290344,3,-12.993317,6
290352,2,114.433851,101
290516,0,107.770971,101
290560,1,142.155171,101
290748,3,135.470953,101
290756,2,138.261435,101
290772,2,-15.861438,4
290920,0,140.003829,101
290964,1,138.908417,101
291152,3,129.887715,101
291176,2,145.581976,101
291324,0,141.841856,101
291344,0,-14.223478,5
291368,1,138.414622,101
291556,3,123.355787,101
291560,3,-20.0,1
291564,3,-20.0,1
291580,2,140.422705,101
291748,0,143.087678,101
291772,1,136.535555,101
291968,3,140.600516,101
291984,2,122.907028,101
292040,1,44.07414,67
292152,0,124.172224,101
292372,3,130.24732,101
292388,2,136.930366,101
292392,2,-20.0,1
292444,1,142.179105,101
292556,0,140.335047,101
292776,3,125.337456,101
292784,3,-18.577049,2
292796,2,133.755427,101
292848,1,134.674095,101
292960,0,140.545177,101
293188,3,122.018595,101
293200,2,137.490348,101
293252,1,134.597412,101
293364,0,126.017828,101
293576,0,44.592835,53
293592,3,133.344478,101
293604,2,142.609705,101
293620,3,-11.951987,7
293656,1,139.166268,101
293980,0,136.510725,101
294008,2,124.292035,101
294024,3,145.281335,101
294060,1,144.608855,101
294384,0,125.827332,101
294412,2,144.704368,101
294428,3,139.152513,101
294464,1,125.655176,101
294788,0,131.354467,101
294816,2,128.601929,101
294832,3,137.382051,101
294852,3,-14.808443,5
294868,1,142.571236,101
295192,0,126.961731,101
295220,2,144.791188,101
295256,3,142.569497,101
295272,1,142.878607,101
295596,0,116.569225,101
295624,2,118.07325,101
295660,3,126.742166,101
295676,1,138.317407,101
296000,0,133.525834,101
296028,2,125.826688,101
296064,3,140.26357,101
296080,1,140.502532,101
296404,0,137.183417,101
296432,2,123.271211,101
296440,1,78.372742,90
296460,1,-14.803634,5
296468,3,131.517988,101
296808,0,132.009159,101
296836,2,143.120678,101
296864,1,125.296638,101
296872,3,126.849037,101
297212,0,137.970691,101
297240,2,139.05834,101
297268,1,141.760654,101
297276,3,140.452886,101
297304,3,-11.607112,7
297616,0,136.931156,101
297632,0,-15.761724,4
297644,2,144.139256,101
297672,1,136.921377,101
297708,3,139.341509,101
298036,0,133.747953,101
298048,2,142.914931,101
298052,2,-20.0,1
298056,2,-20.0,1
298060,2,-20.0,1
298076,1,132.888045,101
298112,3,136.257867,101
298116,3,-20.0,1
298120,3,-20.0,1
298440,0,119.217278,101
298464,2,131.205219,101
298480,1,143.654701,101
298524,3,140.520082,101
298588,1,11.260498,27
298844,0,136.355071,101
298868,2,115.700732,101
298928,3,133.00419,101
298992,1,125.909792,101
298996,1,-20.0,1
299248,0,127.042235,101
299272,2,139.494156,101
299332,3,122.665561,101
299400,1,128.696564,101
299652,0,120.443957,101
299676,2,106.150076,101
299736,3,142.399824,101
299804,1,130.107689,101
299808,1,-20.0,1
