timesteps,env_idx,episode_reward,episode_length
213772,3,-20.0,1
213940,3,34.048454,42
213948,2,74.451744,70
213976,1,90.597677,81
214004,0,78.404071,74
214008,0,-20.0,1
214068,3,20.81455,32
214080,0,3.385135,18
214196,1,54.071187,55
214216,0,22.876206,34
214232,1,-9.604139,9
214232,3,31.455394,41
214284,1,-3.874626,13
214288,1,-20.0,1
214352,2,143.396913,101
214368,0,29.083028,38
214372,0,-20.0,1
214372,3,25.930567,35
214376,0,-20.0,1
214392,1,12.74383,26
214424,1,-10.981673,8
214552,3,38.92575,45
214556,3,-20.0,1
214560,3,-20.0,1
214568,1,25.325238,36
214572,1,-20.0,1
214576,1,-20.0,1
214620,0,59.60241,61
214632,3,2.729293,18
214648,3,-15.639539,4
214652,3,-20.0,1
214704,0,5.949051,21
214756,2,137.897752,101
214788,1,49.599723,53
214804,3,29.898784,38
214808,3,-20.0,1
214812,3,-20.0,1
214876,3,0.612273,16
214936,2,39.787986,45
214944,1,30.617418,39
214948,0,62.860987,61
214948,1,-20.0,1
214952,0,-20.0,1
214952,1,-20.0,1
214976,3,12.551546,25
214980,3,-20.0,1
215036,0,7.251277,21
215052,0,-15.704071,4
215064,0,-17.108366,3
215080,1,18.436262,32
215084,1,-20.0,1
215124,2,40.447627,47
215140,0,3.904296,19
215144,0,-20.0,1
215148,0,-20.0,1
215216,0,1.582617,17
215244,1,30.7308,40
215280,0,-0.982177,16
215308,3,92.695786,82
215352,3,-6.82133,11
215356,3,-20.0,1
215360,1,15.985407,29
215380,2,68.471128,64
215384,2,-20.0,1
215388,2,-20.0,1
215460,0,39.086495,45
215472,2,6.165123,21
215484,3,21.92466,32
215492,1,20.183241,33
215524,0,0.585772,16
215624,0,12.054026,25
215648,3,34.419887,41
215656,0,-10.227236,8
215660,0,-20.0,1
215664,0,-20.0,1
215668,0,-20.0,1
215808,2,89.505933,84
215820,0,27.886602,38
215856,1,97.656149,91
215876,0,-1.993895,14
215904,3,64.6299,64
215916,2,12.316331,27
215980,3,3.384684,19
215984,3,-20.0,1
216000,2,5.678933,21
216164,1,83.786458,77
216172,2,38.855244,43
216224,3,63.370576,60
216232,3,-18.569355,2
216256,1,9.515884,23
216280,0,139.768619,101
216284,0,-20.0,1
216288,0,-20.0,1
216324,0,-9.320019,9
216328,0,-20.0,1
216400,0,1.213416,18
216404,0,-20.0,1
216508,3,73.681187,69
216572,1,82.599301,79
216572,2,113.13804,100
216616,0,46.887802,53
216676,2,13.813649,26
216676,3,34.550878,42
216680,1,13.384579,27
216696,0,5.407746,20
216740,2,0.248509,16
216788,1,16.047967,27
216792,1,-20.0,1
216824,3,26.179218,37
216828,3,-20.0,1
216832,3,-20.0,1
216916,0,51.036387,55
216920,1,21.915248,32
216952,1,-10.90092,8
216956,1,-20.0,1
217004,1,-4.888873,12
217024,2,72.032743,71
217064,0,26.585988,37
217068,0,-20.0,1
217068,2,-9.126769,11
217072,0,-20.0,1
217072,2,-20.0,1
217104,0,-10.586978,8
217188,3,96.59253,89
217192,3,-20.0,1
217204,1,46.106746,50
217208,1,-20.0,1
217248,2,32.084875,44
217300,1,8.563002,23
217320,0,49.761746,54
217324,0,-20.0,1
217324,3,22.492307,33
217356,0,-10.378837,8
217364,2,17.699402,29
217392,1,7.838267,23
217396,1,-20.0,1
217428,1,-10.671671,8
217480,1,-2.884784,13
217480,2,17.489966,29
217568,1,7.671233,22
217584,3,69.081907,65
217588,3,-20.0,1
217688,1,18.121446,30
217696,1,-18.634057,2
217700,1,-20.0,1
217708,3,17.608679,30
217756,1,-3.574917,14
217760,0,138.333856,101
217760,1,-20.0,1
217860,0,10.898802,25
217864,0,-20.0,1
217884,2,142.53124,101
217896,0,-10.195624,8
217900,0,-20.0,1
217940,2,-3.214467,14
217944,2,-20.0,1
217956,1,40.773238,49
217960,1,-20.0,1
218008,3,79.258798,75
218040,1,3.458254,20
218056,2,15.219523,28
218132,1,8.813371,23
218136,2,4.902832,20
218168,3,30.194741,40
218192,3,-12.861227,6
218196,3,-20.0,1
218220,2,4.160194,21
218256,0,98.40545,89
218288,2,1.824355,17
218292,2,-20.0,1
218332,0,3.118659,19
218356,0,-13.739234,6
218360,0,-20.0,1
218420,1,74.477119,72
218424,0,1.084633,16
218424,1,-20.0,1
218428,0,-20.0,1
218428,1,-20.0,1
218472,0,-6.775655,11
218496,2,49.608326,51
218500,2,-20.0,1
218544,0,2.906915,18
218572,3,105.89926,94
218592,2,9.229454,23
218612,0,1.023787,17
218636,2,-7.0981,11
218660,2,-13.493423,6
218664,2,-20.0,1
218696,3,18.8001,31
218700,3,-20.0,1
218780,0,36.023184,42
218784,3,4.497346,21
218796,3,-17.471525,3
218832,1,139.223331,101
218836,1,-20.0,1
218860,2,33.889639,49
218876,0,9.657408,24
218960,3,32.650528,41
218992,2,23.340898,33
218996,2,-20.0,1
219064,3,12.767272,26
219128,3,-0.985543,16
219132,3,-20.0,1
219188,1,100.416802,88
219192,1,-20.0,1
219260,0,108.769188,96
219264,0,-20.0,1
219268,0,-20.0,1
219276,2,73.080431,70
219276,3,27.579207,36
219368,2,8.543652,23
219372,2,-20.0,1
219376,2,-20.0,1
219400,0,23.175285,33
219420,2,-8.113855,11
219424,2,-20.0,1
219428,2,-20.0,1
219432,2,-20.0,1
219432,3,31.391863,39
219436,2,-20.0,1
219436,3,-20.0,1
219472,1,73.313573,70
219484,2,-5.262296,12
219488,3,-3.693612,13
219492,3,-20.0,1
219496,3,-20.0,1
219552,3,-2.872891,14
219608,1,22.394048,34
219652,3,10.08731,25
219752,1,24.982446,36
219756,1,-20.0,1
219756,2,73.402088,68
219760,2,-20.0,1
219764,2,-20.0,1
219804,0,135.424581,101
219808,0,-20.0,1
219812,3,28.280009,40
219908,2,27.44719,36
219980,2,3.07442,18
220080,0,74.38508,68
220108,0,-11.898708,7
220112,3,82.053908,75
220116,2,23.321061,34
220116,3,-20.0,1
220160,0,-4.58221,13
220160,1,139.881804,101
220164,1,-20.0,1
220180,2,-0.13187,16
220184,2,-20.0,1
220228,2,-7.610696,11
220232,2,-20.0,1
220252,0,9.815803,23
220308,2,5.475048,19
220312,2,-20.0,1
220316,1,28.084966,38
220316,2,-20.0,1
220368,2,-7.351918,13
220372,2,-20.0,1
220376,2,-20.0,1
220380,2,-20.0,1
220396,0,28.49718,36
220424,1,14.507229,27
220428,1,-20.0,1
220464,1,-9.76908,9
220496,2,17.232583,29
220520,3,140.197377,101
220540,0,27.388708,36
220624,1,30.440348,40
220628,1,-20.0,1
220800,1,38.317815,43
220900,2,139.854208,101
220924,3,136.894969,101
220944,0,129.694274,101
220948,0,-20.0,1
220948,1,30.432031,37
221008,0,-1.107177,15
221036,0,-11.801987,7
221036,3,17.085957,28
221072,2,35.933915,43
221088,0,-3.679708,13
221092,0,-20.0,1
221092,3,-3.060317,14
221096,0,-20.0,1
221124,1,37.184184,44
221160,2,7.881822,22
221160,3,0.720861,17
221232,2,3.375949,18
221248,0,31.92033,38
221292,0,-6.190476,11
221320,2,8.80558,22
221328,1,43.392956,51
221380,2,-0.692367,15
221384,2,-20.0,1
221400,1,1.646173,18
221404,1,-20.0,1
221408,1,-20.0,1
221412,3,63.244716,63
221468,0,38.276825,44
221484,0,-16.080175,4
221580,1,32.039723,43
221616,2,57.657359,58
221620,2,-20.0,1
221624,2,-20.0,1
221656,1,0.49013,19
221684,0,48.218438,50
221688,1,-10.384389,8
221692,2,0.721518,17
221712,1,-13.05919,6
221748,0,0.535654,16
221752,0,-20.0,1
221764,0,-17.39178,3
221788,3,106.261714,94
221792,2,10.19524,25
221792,3,-20.0,1
221812,1,14.121238,25
221868,1,-1.687246,14
221868,2,4.444046,19
221932,0,35.772866,42
222000,3,46.750012,52
222040,2,36.393795,43
222076,1,47.11198,52
222080,2,-7.70598,10
222084,3,6.149402,21
222096,0,30.566133,41
222128,1,-4.023264,13
222144,3,-0.49851,15
222156,2,4.338885,19
222196,0,12.517089,25
222196,3,-3.846559,13
222204,1,5.258535,19
222208,1,-20.0,1
222240,3,-7.262523,11
222264,2,12.167062,27
222284,0,6.969307,22
222288,0,-20.0,1
222288,2,-13.041747,6
222304,3,-0.285269,16
222320,0,-10.49044,8
222324,0,-20.0,1
222328,0,-20.0,1
222332,0,-20.0,1
222348,2,-0.468248,15
222352,1,23.759304,36
222364,3,-1.672807,15
222376,0,-6.418439,11
222380,0,-20.0,1
222400,2,-4.92315,13
222412,3,-6.318619,12
222440,0,-0.744714,15
222444,0,-20.0,1
222448,0,-20.0,1
222456,1,12.029865,26
222484,3,2.906964,18
222544,0,10.093734,24
222588,0,-6.146081,11
222620,3,20.05293,34
222648,2,60.010717,62
222652,2,-20.0,1
222676,1,52.523636,55
222680,3,-1.505393,15
222844,3,31.406877,41
222848,3,-20.0,1
222868,0,69.261034,70
222876,2,50.479721,56
222900,3,-3.546898,13
222904,3,-20.0,1
222908,3,-20.0,1
222924,1,61.168713,62
222928,1,-20.0,1
222932,1,-20.0,1
222936,1,-20.0,1
222940,1,-20.0,1
222980,3,3.112642,18
222988,0,19.276601,30
223004,3,-13.07405,6
223008,3,-20.0,1
223036,1,10.181324,24
223076,2,42.397591,50
223080,1,-6.475582,11
223080,2,-20.0,1
223100,3,10.736157,23
223132,1,-3.886214,13
223136,3,-9.341052,9
223148,1,-15.788606,4
223160,2,5.312334,20
223160,3,-13.165276,6
223164,3,-20.0,1
223172,2,-17.299897,3
223236,1,5.952594,22
223240,1,-20.0,1
223244,2,4.234029,18
223248,2,-20.0,1
223280,3,16.33303,29
223292,3,-17.38229,3
223296,3,-20.0,1
223300,3,-20.0,1
223324,3,-13.140885,6
223376,1,25.475525,34
223388,3,-0.618621,16
223392,0,104.511029,101
223392,3,-20.0,1
223396,3,-20.0,1
223416,2,34.057545,42
223452,2,-8.819791,9
223464,3,1.265249,17
223576,2,21.730272,31
223584,0,45.388946,48
223668,0,5.898772,21
223672,0,-20.0,1
223672,3,44.462684,52
223736,1,100.903793,90
223740,1,-20.0,1
223744,2,37.883203,42
223788,2,-6.902832,11
223792,2,-20.0,1
223816,3,23.154251,36
223836,1,11.683857,24
223860,3,-6.610332,11
223864,2,2.054087,18
223888,1,-3.886537,13
223908,3,-5.470362,12
223960,1,2.106411,18
223964,1,-20.0,1
223968,1,-20.0,1
223972,1,-20.0,1
223992,2,20.052074,32
224032,3,19.3827,31
224068,0,111.452491,99
224068,3,-8.849301,9
224072,0,-20.0,1
224072,3,-20.0,1
224076,0,-20.0,1
224076,3,-20.0,1
224112,1,24.723869,35
224196,3,17.83515,30
224208,1,11.490429,24
224208,3,-17.092011,3
224248,2,63.32728,64
224256,1,-5.37598,12
224328,2,6.530806,20
224340,3,19.809475,33
224360,1,14.705433,26
224364,1,-20.0,1
224368,1,-20.0,1
224372,1,-20.0,1
224396,1,-12.877613,6
224400,1,-20.0,1
224440,0,103.30052,91
224456,1,-1.409156,14
224484,2,32.491219,39
224512,3,35.499467,43
224584,3,2.930828,18
224588,3,-20.0,1
224592,3,-20.0,1
224596,3,-20.0,1
224732,2,59.986914,62
224792,0,95.305094,88
224796,2,0.431619,16
224804,2,-18.526277,2
224836,1,109.592951,95
224840,2,-8.998627,9
224864,0,3.589211,18
224868,0,-20.0,1
224876,3,74.714948,70
224912,0,-5.944995,11
224912,3,-8.842457,9
224916,0,-20.0,1
225028,2,41.252232,47
225032,2,-20.0,1
225060,0,25.798513,36
225108,0,-6.125375,12
225172,0,0.341362,16
225208,1,108.83991,93
225260,1,-3.581381,13
225264,2,57.191934,58
225268,2,-20.0,1
225304,2,-9.233348,9
225308,0,24.183738,34
225312,0,-20.0,1
225316,3,134.793473,101
225320,3,-20.0,1
225328,0,-15.898886,4
225360,0,-9.938643,8
225372,2,1.190272,17
225496,1,62.741328,59
225508,2,22.847149,34
225512,2,-20.0,1
225536,1,-7.99474,10
225588,2,4.039584,19
225592,3,71.232046,68
225616,1,6.062066,20
225652,0,80.055887,73
225656,3,-0.089666,16
225660,3,-20.0,1
225700,1,5.006575,21
225732,1,-10.488711,8
225748,3,8.857314,22
225844,0,45.491389,48
225848,0,-20.0,1
225852,0,-20.0,1
225876,1,26.316399,36
225892,0,-7.901204,10
225896,0,-20.0,1
225932,1,-2.818134,14
225936,1,-20.0,1
225940,1,-20.0,1
225944,1,-20.0,1
225964,3,50.637084,54
225968,3,-20.0,1
225972,3,-20.0,1
225976,3,-20.0,1
225992,2,143.499091,101
225996,1,-3.810436,13
226004,3,-12.15243,7
226008,0,16.764386,28
226080,0,3.731853,18
226084,0,-20.0,1
226088,0,-20.0,1
226148,3,28.397514,36
226152,3,-20.0,1
226192,2,47.339078,50
226204,1,51.09815,52
226208,1,-20.0,1
226256,1,-4.513897,12
226340,1,6.084754,21
226344,1,-20.0,1
226440,2,64.513011,62
226492,0,139.189105,101
226556,3,139.938174,101
226584,0,10.191036,23
226596,1,66.023298,63
226616,0,-10.391967,8
226620,0,-20.0,1
226636,3,4.570209,20
226652,1,-2.229347,14
226656,1,-20.0,1
226660,1,-20.0,1
226664,1,-20.0,1
226668,1,-20.0,1
226672,3,-9.175045,9
226700,2,64.281756,65
226728,3,-2.571546,14
226740,3,-17.257212,3
226760,1,6.819812,23
226764,1,-20.0,1
226844,1,5.459228,20
226848,1,-20.0,1
226872,0,64.538273,63
226932,2,55.910956,58
226944,0,2.922133,18
226964,3,54.718327,56
227032,0,8.415682,22
227040,1,44.881545,48
227060,1,-14.571314,5
227140,1,5.061809,20
227144,1,-20.0,1
227148,3,41.637105,46
227196,1,-3.300293,13
227240,2,81.292478,77
227260,3,17.440093,28
227264,3,-20.0,1
227284,1,8.245029,22
227316,0,75.491604,71
227404,1,17.969064,30
227408,3,24.259111,36
227412,0,9.492615,24
227412,3,-20.0,1
227432,0,-14.349489,5
227492,2,64.748513,63
227544,3,20.217375,33
227632,2,23.229314,35
227760,2,18.818814,32
227784,3,59.452152,60
227808,1,138.416311,101
227812,2,-4.029262,13
227836,0,140.449959,101
227864,1,-2.757364,14
227872,2,-1.97873,15
227968,3,39.139427,46
227972,3,-20.0,1
227976,2,11.129783,26
228024,3,-2.726011,13
228068,3,-6.275889,11
228144,2,33.90317,42
228148,2,-20.0,1
228216,0,97.002908,95
228228,2,5.180722,20
228252,1,112.951147,97
228260,0,-6.118531,11
228264,0,-20.0,1
228280,3,52.730749,53
228284,2,-2.415643,14
228404,1,29.52402,38
228416,2,24.996217,33
228460,1,-2.004394,14
228488,2,3.451483,18
228500,3,52.927297,55
228548,0,77.526035,71
228580,1,19.671192,30
228584,1,-20.0,1
228596,0,-4.57846,12
228616,1,-11.23842,8
228648,2,32.935641,40
228652,0,-1.570914,14
228656,0,-20.0,1
228756,2,15.229714,27
228760,2,-20.0,1
228768,3,72.863587,67
228832,0,41.718891,44
228892,0,-1.153331,15
229008,0,19.189946,29
229020,1,134.405444,101
229032,1,-17.264113,3
229036,2,72.711695,69
229088,0,6.165697,20
229132,0,-5.764481,11
229144,3,103.086075,94
229156,2,20.551998,30
229176,3,-10.202029,8
229188,0,-2.382003,14
229240,2,7.345355,21
229248,1,52.802425,54
229248,3,2.177713,18
229252,1,-20.0,1
229296,2,-2.148394,14
229332,2,-8.8718,9
229336,1,7.079066,21
229340,1,-20.0,1
229432,2,12.271867,25
229436,2,-20.0,1
229532,3,76.615524,71
229544,0,94.442948,89
229596,2,30.764589,40
229624,3,8.638005,23
229648,3,-12.768429,6
229704,3,-2.578881,14
229728,1,109.684619,97
229732,1,-20.0,1
229736,1,-20.0,1
229768,1,-10.365147,8
229824,3,19.11554,30
229840,0,80.097542,74
229852,2,64.174841,64
229856,2,-20.0,1
229892,1,19.290369,31
229896,1,-20.0,1
229900,0,-0.776059,15
229908,3,6.108068,21
229912,3,-20.0,1
229948,2,9.85702,23
230004,1,14.296652,27
230012,3,13.813282,25
230020,3,-18.592515,2
230024,3,-20.0,1
230056,1,-4.540887,13
230200,2,64.393299,63
230264,0,94.337275,91
230312,1,61.759221,64
230336,3,88.680351,78
230412,0,20.75903,37
230416,2,39.450257,54
230464,1,28.787995,38
230468,0,-1.529006,14
230472,3,21.977696,34
230476,3,-20.0,1
230504,3,-11.76905,7
230524,2,13.338339,27
230528,2,-20.0,1
230576,1,15.900345,28
230616,3,16.009367,28
230652,2,20.997757,31
230668,2,-15.825098,4
230688,2,-14.445524,5
230708,0,55.912839,60
230740,0,-10.062152,8
230740,2,-3.844918,13
230744,0,-20.0,1
230744,2,-20.0,1
230756,1,40.735943,45
230796,1,-7.415667,10
230800,1,-20.0,1
230840,2,10.637225,24
230840,3,53.652506,56
230844,2,-20.0,1
230856,0,15.828135,28
230876,3,-8.73172,9
230924,2,3.60783,20
230936,1,26.096982,34
230952,0,9.455654,24
230956,0,-20.0,1
230968,0,-17.606136,3
230968,2,-6.933995,11
230972,0,-20.0,1
230980,3,13.340492,26
230984,3,-20.0,1
230988,3,-20.0,1
231040,3,-5.142728,13
231088,2,18.857751,30
231116,2,-11.786621,7
231132,1,43.920902,49
231284,3,61.576431,61
231288,0,88.696168,79
231328,1,41.244014,49
231332,1,-20.0,1
231332,2,47.183359,54
231400,3,16.303761,29
231464,2,22.754421,33
231476,0,43.654946,47
231532,3,21.825533,33
231672,1,90.872513,85
231672,3,26.562906,35
231728,1,-1.491588,14
231732,3,-0.838379,15
231752,3,-14.590664,5
231796,0,85.911968,80
231836,0,-7.659451,10
231852,1,18.493538,31
231868,2,143.201282,101
231884,3,24.68975,33
231980,1,19.589976,32
231980,3,10.755989,24
232008,3,-11.756649,7
232016,0,37.249404,45
232056,3,-4.629624,12
232132,1,29.029491,38
232140,3,7.143641,21
232164,2,80.070123,74
232184,0,36.782993,42
232240,1,14.671134,27
232260,2,10.095912,24
232316,1,4.051811,19
232320,3,40.262702,45
232340,2,5.26866,20
232368,1,-4.553065,13
232372,0,43.506264,47
232376,0,-20.0,1
232404,0,-12.32885,7
232420,1,-3.520015,13
232440,3,20.538923,30
232464,3,-12.961784,6
232508,2,35.029243,42
232512,2,-20.0,1
232604,2,10.703468,23
232624,3,32.658345,40
232644,2,-7.908521,10
232664,1,54.446079,61
232676,0,66.088292,68
232800,2,29.502545,39
232820,3,40.789479,49
232832,2,-10.730896,8
232852,2,-14.377688,5
232932,3,16.983497,28
232936,3,-20.0,1
232980,3,-5.70338,11
232988,1,90.280051,81
232992,2,25.716354,35
233032,2,-7.866197,10
233036,0,93.646905,90
233108,0,3.292975,18
233132,3,30.264637,38
233192,2,34.177172,40
233256,0,30.091757,37
233256,1,70.644088,67
233316,3,42.875829,46
233332,1,4.94983,19
233372,3,-2.520758,14
233408,1,4.412362,19
233412,1,-20.0,1
233464,3,9.874388,23
233532,1,19.218268,30
233536,2,97.071429,86
233556,0,82.970127,75
233560,2,-13.365395,6
233560,3,9.522706,24
233704,0,27.385217,37
233712,1,33.677457,45
233716,1,-20.0,1
233716,2,30.844112,39
233720,1,-20.0,1
233724,1,-20.0,1
233740,0,-8.958226,9
233740,3,35.911002,45
233756,1,-10.351054,8
233772,1,-15.874116,4
233804,0,1.117187,16
233836,1,0.730976,16
233840,1,-20.0,1
233876,3,25.256083,34
233928,2,47.584893,53
233960,2,-10.353678,8
234036,3,34.224996,40
234040,3,-20.0,1
234044,3,-20.0,1
234112,1,69.967353,68
234168,1,-1.928049,14
234184,0,104.040273,95
234188,0,-20.0,1
234200,1,-10.391876,8
234200,2,58.44103,60
234224,1,-12.796427,6
234228,1,-20.0,1
234260,0,2.482492,18
234276,0,-16.16159,4
234300,1,3.560266,18
234304,2,13.45188,26
234384,0,14.73675,27
234392,1,9.678434,23
234396,3,104.874773,88
234400,3,-20.0,1
234404,2,12.721019,25
234444,3,-5.984386,11
234484,2,5.660238,20
234484,3,-7.557036,10
234488,2,-20.0,1
234492,2,-20.0,1
234572,2,5.350011,20
234576,2,-20.0,1
234584,0,48.612848,50
234600,1,42.840009,52
234604,1,-20.0,1
234652,2,4.74448,19
234676,2,-13.175172,6
234680,2,-20.0,1
234760,3,76.067839,69
234772,3,-17.113591,3
234816,0,57.050787,58
234824,2,28.624834,36
234872,3,10.683438,25
234896,1,77.396354,73
235056,0,61.746634,60
235060,0,-20.0,1
235136,1,62.309325,60
235140,1,-20.0,1
235144,1,-20.0,1
235208,1,0.135666,16
235228,2,138.054017,101
235256,1,-5.188812,12
235256,3,110.204603,96
235260,1,-20.0,1
235272,3,-15.707397,4
235296,3,-13.504913,6
235356,3,-0.661307,15
235372,2,28.241509,36
235444,2,2.953757,18
235444,3,9.768768,22
235460,1,44.646802,50
235464,0,140.100732,101
235468,0,-20.0,1
235472,0,-20.0,1
235476,0,-20.0,1
235504,2,-1.688518,15
235508,2,-20.0,1
235512,0,-9.225092,9
235548,2,-7.387492,10
235552,2,-20.0,1
235576,3,24.437409,33
235580,3,-20.0,1
235584,3,-20.0,1
235620,2,1.239504,17
235656,2,-9.907251,9
235684,1,55.688667,56
235824,1,22.605465,35
235832,3,63.860253,62
235836,3,-20.0,1
235840,3,-20.0,1
235860,3,-14.218471,5
235900,3,-7.712047,10
235916,0,135.040773,101
235920,0,-20.0,1
235924,0,-20.0,1
235928,0,-20.0,1
235928,1,14.564394,26
235948,3,-5.233916,12
235972,1,-7.323904,11
236008,3,-2.026147,15
236036,1,0.28767,16
236060,2,133.688025,101
236136,3,23.276685,32
236216,0,79.143646,72
236256,0,-7.793754,10
236280,3,25.168929,36
236440,1,137.093765,101
236464,2,143.863801,101
236472,1,-10.478317,8
236476,1,-20.0,1
236508,2,-6.301822,11
236512,2,-20.0,1
236516,2,-20.0,1
236524,1,-4.310213,12
236532,2,-15.77031,4
236536,0,67.173074,70
236536,2,-20.0,1
236540,0,-20.0,1
236544,0,-20.0,1
236560,2,-13.533218,6
236564,2,-20.0,1
236604,0,-0.32911,15
236624,3,100.642153,86
236640,2,5.050957,19
236680,2,-7.752497,10
236688,3,0.280871,16
236692,0,8.214604,22
236692,3,-20.0,1
236732,0,-7.491062,10
236748,3,-2.152356,14
236796,1,72.314225,68
236812,2,24.109101,33
236812,3,0.811582,16
236816,3,-20.0,1
236852,0,19.595348,30
236872,1,3.129927,19
236892,0,-7.920118,10
236924,2,14.924731,28
236928,2,-20.0,1
236932,2,-20.0,1
236948,2,-15.715815,4
236980,1,16.97257,27
236988,0,11.506666,24
236992,1,-17.038836,3
237044,1,-3.076876,13
237076,0,8.157007,22
237104,2,33.011895,39
237112,1,0.443291,17
237160,0,5.955347,21
237160,1,-4.695089,12
237200,1,-8.186805,10
237220,3,139.307608,101
237232,2,22.659965,32
237236,2,-20.0,1
237240,2,-20.0,1
237252,3,-10.123841,8
237272,2,-11.131185,8
237280,0,17.41963,30
237284,0,-20.0,1
237308,0,-13.46101,6
237340,1,25.15504,35
237376,3,20.117893,31
237460,3,6.497737,21
237464,3,-20.0,1
237500,1,30.8446,40
237504,1,-20.0,1
237564,2,77.680092,73
237576,1,3.881932,18
237584,0,72.387245,69
237600,1,-12.85152,6
237652,1,-3.87517,13
237656,1,-20.0,1
237660,2,9.949227,24
237692,1,-9.944433,9
237700,0,13.102903,29
237700,2,-7.686998,10
237776,2,5.31793,19
237780,2,-20.0,1
237784,2,-20.0,1
237824,1,24.565056,33
237868,3,139.15815,101
237892,0,44.130062,48
237896,0,-20.0,1
237904,3,-9.071655,9
237936,1,16.304081,28
237940,0,-6.316984,11
237940,1,-20.0,1
238000,2,48.393476,54
238004,2,-20.0,1
238060,2,-1.774711,14
238064,2,-20.0,1
238084,3,38.950724,45
238116,2,-4.520271,13
238120,2,-20.0,1
238124,2,-20.0,1
238128,2,-20.0,1
238128,3,-6.235335,11
238132,3,-20.0,1
238180,0,60.084949,60
238184,3,-4.239005,13
238220,2,9.263368,23
238236,1,80.922661,74
238244,3,-1.191978,15
238276,1,-7.013261,10
238284,0,13.782588,26
238328,2,15.106172,27
238332,2,-20.0,1
238332,3,8.471891,22
238364,2,-10.584562,8
238448,0,32.060433,41
238464,3,24.089698,33
238468,2,13.674644,26
238488,0,-8.64214,10
238528,1,64.096924,63
238572,3,15.523683,27
238612,2,28.809127,36
238680,0,41.813633,48
238700,3,19.25146,32
238712,2,11.087637,25
238716,2,-20.0,1
238720,2,-20.0,1
238764,1,60.853049,59
238792,1,-11.782077,7
238796,1,-20.0,1
238840,1,-6.282712,11
238844,2,21.94855,31
238848,1,-18.590369,2
238872,3,37.001442,43
238984,1,23.034812,34
239004,1,-14.272332,5
239084,0,135.580526,101
239088,1,6.982583,21
239092,1,-20.0,1
239104,0,-14.195716,5
239124,2,74.252152,70
239140,2,-15.82876,4
239180,3,76.103145,77
239296,2,27.514212,39
239308,2,-17.363396,3
239316,0,48.297325,53
239332,0,-15.828781,4
239336,0,-20.0,1
239364,2,-2.054155,14
239392,3,44.898148,53
239404,2,-7.392852,10
239424,1,88.261031,83
239428,1,-20.0,1
239428,3,-8.398459,9
239432,0,11.774091,24
239436,0,-20.0,1
239440,0,-20.0,1
239444,0,-20.0,1
239448,0,-20.0,1
239460,3,-10.529187,8
239464,3,-20.0,1
239484,3,-14.335841,5
239568,1,26.272241,35
239588,3,13.753916,26
239676,1,13.776157,27
239712,2,84.481041,77
239748,2,-8.857758,9
239788,3,44.971971,50
239792,3,-20.0,1
239824,1,27.778085,37
239828,1,-20.0,1
239840,2,9.291537,23
239844,1,-16.189005,4
239844,3,-3.770545,13
239852,0,135.262538,101
239984,1,26.732346,35
239988,1,-20.0,1
240028,2,45.357705,47
240032,2,-20.0,1
240036,2,-20.0,1
240040,2,-20.0,1
240072,1,5.279537,21
240104,3,66.223346,65
240120,0,65.62933,67
240136,2,10.850952,24
240192,1,18.477698,30
240216,2,4.726987,20
240240,0,17.211086,30
240244,1,-2.712569,13
240308,0,0.408646,17
240312,2,9.045014,24
240320,1,5.063277,19
240356,0,-4.796775,12
240368,1,-4.837122,12
240396,2,6.209606,21
240408,3,80.043958,76
240412,3,-20.0,1
240440,0,5.41706,21
240444,0,-20.0,1
240504,1,20.382917,34
240504,2,15.268585,27
240508,2,-20.0,1
240512,2,-20.0,1
240532,0,9.743339,22
240536,0,-20.0,1
240576,2,1.017065,16
240580,2,-20.0,1
240620,0,7.116874,21
240624,0,-20.0,1
240652,0,-11.677396,7
240672,2,9.530976,23
240740,3,92.102035,82
240760,2,7.202699,22
240764,2,-20.0,1
240776,1,66.881565,68
240780,1,-20.0,1
240780,3,-8.357325,10
240844,3,-1.389073,16
240848,1,1.702168,17
240868,3,-13.503353,6
240872,3,-20.0,1
240888,2,21.583373,31
241008,2,18.112892,30
241020,1,34.968484,43
241024,1,-20.0,1
241056,0,115.204789,101
241060,0,-20.0,1
241076,2,1.43928,17
241080,2,-20.0,1
241084,2,-20.0,1
241120,0,-0.091434,15
241164,1,27.630721,35
241176,0,-1.412394,14
241236,0,-0.301608,15
241240,0,-20.0,1
241252,1,8.711144,22
241268,2,38.591769,46
241276,3,139.104372,101
241320,1,1.378692,17
241324,1,-20.0,1
241328,1,-20.0,1
241428,1,10.570988,25
241432,1,-20.0,1
241464,0,47.724358,56
241476,2,47.76474,52
241520,2,-6.776349,11
241552,1,19.336903,30
241556,0,8.994642,23
241576,0,-14.257377,5
241604,2,7.513095,21
241608,2,-20.0,1
241612,3,89.182293,84
241660,1,15.696676,27
241664,1,-20.0,1
241668,1,-20.0,1
241680,2,2.575799,18
241684,2,-20.0,1
241688,3,4.791407,19
241760,1,9.96103,23
241792,2,15.183462,27
241796,2,-20.0,1
241808,3,19.347898,30
241872,1,16.235443,28
241920,3,15.989352,28
241940,0,97.36946,91
241944,0,-20.0,1
241988,2,41.696399,48
242012,2,-12.825196,6
242016,2,-20.0,1
242076,0,23.718769,33
242080,0,-20.0,1
242116,3,45.582813,49
242132,1,66.988879,65
242156,3,-7.454955,10
